Order ID,Order Date,Year,Month,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Profit Margin,Payment Mode
12201,23-04-2024,2024,Apr,Darshit Mand,North,Amritsar,Furniture,Bed,Bed Eos,5,1232,5,5852,646.64,11.00%,Debit Card
12202,23-04-2025,2025,Apr,Riaan Bassi,North,Delhi,Clothing,Women's Wear,Women's Wear Illum,4,74726,15,254068.4,14388.64,5.70%,Net Banking
12203,10-12-2024,2024,Dec,Adira Choudhry,North,Jaipur,Kitchen,Cookware Set,Cookware Set Corporis,1,17341,0,17341,2656.37,15.30%,Credit Card
12204,11-04-2025,2025,Apr,Hrishita Kumar,North,Amritsar,Clothing,Shoes,Shoes A,1,43547,0,43547,2179.9,5.00%,UPI
12205,27-02-2024,2024,Feb,Mohanlal Rout,South,Bangalore,Sports,Cricket Bat,Cricket Bat Harum,1,22284,15,18941.4,4681.16,24.70%,UPI
12206,27-10-2023,2023,Oct,Vritika Varma,West,Goa,Clothing,Kids Wear,Kids Wear Illo,2,51030,15,86751,8604.25,9.90%,COD
12207,27-03-2025,2025,Mar,Raghav Viswanathan,West,Goa,Toys,Doll,Doll Necessitatibus,3,51990,15,132574.5,16700.98,12.60%,Credit Card
12208,05-11-2024,2024,Nov,Tiya Sarna,North,Delhi,Clothing,Accessories,Accessories Ipsam,5,51926,10,233667,36076.39,15.40%,UPI
12209,22-03-2024,2024,Mar,Manjari Agarwal,South,Bangalore,Beauty,Face Cream,Face Cream Libero,1,51009,15,43357.65,8234.38,19.00%,COD
12210,29-03-2025,2025,Mar,Siya Banerjee,West,Goa,Beauty,Shampoo,Shampoo Est,2,30788,5,58497.2,8992.54,15.40%,Credit Card
12211,23-01-2024,2024,Jan,Myra Rout,East,Kolkata,Sports,Dumbbells,Dumbbells Quas,1,41976,20,33580.8,5185.12,15.40%,COD
12212,04-07-2025,2025,Jul,Ivana Hayer,South,Chennai,Home Decor,Lamp,Lamp Tempore,1,12879,15,10947.15,1290.34,11.80%,UPI
12213,25-05-2025,2025,May,Tanya Kar,East,Ranchi,Books,Comics,Comics Perferendis,3,15591,20,37418.4,2570.79,6.90%,Credit Card
12214,23-01-2024,2024,Jan,Tanya Gala,East,Guwahati,Groceries,Spices,Spices Alias,4,34766,5,132110.8,18786.46,14.20%,UPI
12215,07-03-2025,2025,Mar,Piya Deshmukh,South,Bangalore,Home Decor,Cushion,Cushion Aliquam,5,76737,20,306948,64842.86,21.10%,Net Banking
12216,03-09-2024,2024,Sep,Umang Bail,North,Amritsar,Electronics,Camera,Camera Rem,4,41374,5,157221.2,11773.36,7.50%,Credit Card
12217,18-02-2025,2025,Feb,Shalv Varughese,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Natus,5,20898,0,104490,20917.21,20.00%,COD
12218,09-08-2025,2025,Aug,Riya Dey,West,Goa,Furniture,Cabinet,Cabinet Cupiditate,5,24456,15,103938,20418.54,19.60%,Debit Card
12219,06-08-2024,2024,Aug,Zaina Soman,North,Chandigarh,Home Decor,Clock,Clock Labore,1,27272,5,25908.4,3410.62,13.20%,Debit Card
12220,02-12-2023,2023,Dec,Saira Kant,North,Jaipur,Kitchen,Refrigerator,Refrigerator Adipisci,4,10292,0,41168,9097.57,22.10%,UPI
12221,14-06-2024,2024,Jun,Aayush Krish,South,Hyderabad,Toys,RC Car,RC Car Cupiditate,1,27923,20,22338.4,1361.3,6.10%,Net Banking
12222,11-12-2024,2024,Dec,Badal Rajan,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Occaecati,4,42692,20,136614.4,9702.94,7.10%,Credit Card
12223,09-01-2025,2025,Jan,Prisha Lalla,West,Mumbai,Sports,Cricket Bat,Cricket Bat Minima,1,23775,10,21397.5,1453.83,6.80%,Net Banking
12224,15-09-2025,2025,Sep,Hansh Yadav,East,Ranchi,Electronics,Mobile,Mobile Iste,4,44235,5,168093,9289.73,5.50%,UPI
12225,17-01-2025,2025,Jan,Adira Sathe,South,Hyderabad,Electronics,Headphones,Headphones Minus,3,20810,20,49944,8637.44,17.30%,Net Banking
12226,31-07-2024,2024,Jul,Ehsaan Dugar,East,Ranchi,Sports,Football,Football Expedita,5,77672,5,368942,39518.29,10.70%,Credit Card
12227,20-03-2025,2025,Mar,Anahita Manne,West,Mumbai,Beauty,Foundation,Foundation Non,2,31668,5,60169.2,10760.64,17.90%,COD
12228,17-11-2023,2023,Nov,Sana Walia,South,Thiruvananthapuram,Electronics,Smartwatch,Smartwatch Magni,5,27424,10,123408,18240.32,14.80%,Net Banking
12229,22-07-2024,2024,Jul,Yasmin Kaul,West,Surat,Kitchen,Microwave,Microwave Officia,4,2038,15,6929.2,895.02,12.90%,Credit Card
12230,21-08-2025,2025,Aug,Divij Ray,West,Surat,Sports,Cricket Bat,Cricket Bat Unde,4,33014,10,118850.4,29592.8,24.90%,Debit Card
12231,30-12-2023,2023,Dec,Anika Tata,West,Surat,Beauty,Lipstick,Lipstick Vero,3,11474,20,27537.6,3393.77,12.30%,Credit Card
12232,12-05-2025,2025,May,Advik Choudhary,West,Surat,Groceries,Sugar,Sugar Eius,4,33093,0,132372,9159.05,6.90%,Debit Card
12233,13-01-2025,2025,Jan,Darshit Ahluwalia,East,Bhubaneswar,Clothing,Shoes,Shoes Ad,1,10386,20,8308.8,1405.77,16.90%,Credit Card
12234,15-03-2024,2024,Mar,Priyansh Badal,South,Hyderabad,Electronics,Laptop,Laptop Eligendi,3,62517,20,150040.8,11645.93,7.80%,Debit Card
12235,24-11-2024,2024,Nov,Bhavin Agate,North,Lucknow,Home Decor,Cushion,Cushion Quos,5,77983,20,311932,44766,14.40%,COD
12236,28-11-2023,2023,Nov,Kaira Rajagopalan,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Aut,2,1661,10,2989.8,549.6,18.40%,Net Banking
12237,26-06-2024,2024,Jun,Inaaya  Doshi,South,Thiruvananthapuram,Clothing,Shoes,Shoes Temporibus,4,11933,0,47732,3951.61,8.30%,Credit Card
12238,05-02-2024,2024,Feb,Aniruddh Mangat,East,Bhubaneswar,Electronics,Mobile,Mobile Numquam,2,12851,0,25702,4306.22,16.80%,Debit Card
12239,16-07-2025,2025,Jul,Vidur Dutt,East,Patna,Home Decor,Clock,Clock Amet,2,36430,20,58288,10179.74,17.50%,COD
12240,26-09-2024,2024,Sep,Navya Kibe,South,Coimbatore,Books,Biography,Biography Cupiditate,2,64649,10,116368.2,8713.02,7.50%,COD
12241,28-01-2024,2024,Jan,Pranay Andra,West,Surat,Groceries,Spices,Spices Consequuntur,5,30825,10,138712.5,22273.69,16.10%,Net Banking
12242,23-09-2025,2025,Sep,Devansh Borah,East,Guwahati,Books,Non-Fiction,Non-Fiction Iure,3,21339,20,51213.6,6055.61,11.80%,Debit Card
12243,04-10-2023,2023,Oct,Ela Jain,South,Chennai,Sports,Yoga Mat,Yoga Mat Ab,3,18949,0,56847,4259.92,7.50%,Credit Card
12244,11-10-2023,2023,Oct,Bhamini Doshi,West,Mumbai,Kitchen,Cookware Set,Cookware Set Fugit,2,47502,0,95004,11676.27,12.30%,Credit Card
12245,16-01-2025,2025,Jan,Vedika Gokhale,West,Mumbai,Sports,Football,Football Pariatur,2,48262,0,96524,20917.19,21.70%,Credit Card
12246,27-12-2023,2023,Dec,Jayesh Basak,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch Ipsam,1,78504,10,70653.6,16910.36,23.90%,UPI
12247,27-04-2025,2025,Apr,Nehmat Krish,North,Lucknow,Toys,Puzzle,Puzzle Voluptatem,1,48498,15,41223.3,2711.47,6.60%,UPI
12248,31-05-2025,2025,May,Riya Dasgupta,West,Ahmedabad,Beauty,Face Cream,Face Cream Fuga,3,32464,15,82783.2,18137.52,21.90%,Debit Card
12249,16-11-2023,2023,Nov,Armaan Chaudhry,North,Lucknow,Groceries,Wheat,Wheat Magnam,5,68366,0,341830,20138.48,5.90%,Debit Card
12250,07-08-2024,2024,Aug,Alia Datta,West,Surat,Beauty,Foundation,Foundation Perspiciatis,3,78061,10,210764.7,15073.91,7.20%,UPI
12251,21-11-2023,2023,Nov,Rania Vohra,West,Ahmedabad,Toys,Doll,Doll Quasi,3,52131,15,132934.05,17718.31,13.30%,COD
12252,08-04-2024,2024,Apr,Stuvan Dash,South,Hyderabad,Groceries,Spices,Spices Aut,2,25645,0,51290,5414.99,10.60%,COD
12253,01-03-2025,2025,Mar,Navya Barman,North,Jaipur,Sports,Dumbbells,Dumbbells Provident,1,13203,15,11222.55,1010.4,9.00%,Debit Card
12254,16-12-2023,2023,Dec,Divit Jaggi,South,Bangalore,Electronics,Laptop,Laptop Tenetur,2,9533,0,19066,4208.46,22.10%,Credit Card
12255,02-08-2025,2025,Aug,Kiara Ratti,West,Ahmedabad,Groceries,Sugar,Sugar Non,2,34813,10,62663.4,4321.3,6.90%,UPI
12256,07-01-2024,2024,Jan,Sumer Sanghvi,North,Jaipur,Beauty,Shampoo,Shampoo Aperiam,4,60017,10,216061.2,28677.6,13.30%,Debit Card
12257,17-08-2025,2025,Aug,Aradhya Krish,North,Chandigarh,Books,Biography,Biography Facilis,5,14035,0,70175,16803.05,23.90%,Net Banking
12258,10-05-2024,2024,May,Vritika Dugal,South,Hyderabad,Books,Biography,Biography Atque,2,76063,20,121700.8,11308.05,9.30%,Credit Card
12259,21-11-2024,2024,Nov,Jayan Bhatnagar,North,Chandigarh,Groceries,Rice,Rice Eum,3,30739,10,82995.3,14335.38,17.30%,COD
12260,20-08-2024,2024,Aug,Faiyaz Gour,South,Bangalore,Groceries,Rice,Rice Quia,4,36080,0,144320,9359.79,6.50%,COD
12261,18-03-2025,2025,Mar,Ela Gulati,East,Ranchi,Clothing,Women's Wear,Women's Wear Quia,4,72114,15,245187.6,52690.56,21.50%,Net Banking
12262,05-12-2024,2024,Dec,Yuvraj  Varma,West,Mumbai,Sports,Football,Football Sit,2,61185,10,110133,22334.07,20.30%,Debit Card
12263,01-05-2024,2024,May,Anaya Dara,East,Patna,Electronics,Mobile,Mobile Laboriosam,1,17001,5,16150.95,3687.17,22.80%,COD
12264,16-03-2025,2025,Mar,Mahika Kumar,West,Pune,Books,Fiction,Fiction Natus,4,18277,20,58486.4,12976.87,22.20%,Net Banking
12265,26-11-2023,2023,Nov,Mamooty Bir,South,Thiruvananthapuram,Toys,Action Figure,Action Figure At,1,7828,20,6262.4,1313.16,21.00%,COD
12266,22-05-2025,2025,May,Gokul Kamdar,South,Chennai,Groceries,Oil,Oil Nisi,3,64127,5,182761.95,11128.97,6.10%,COD
12267,27-11-2023,2023,Nov,Rasha Walia,West,Goa,Home Decor,Vase,Vase Nam,3,42458,10,114636.6,10987.41,9.60%,Debit Card
12268,08-06-2025,2025,Jun,Kaira Doctor,East,Ranchi,Toys,RC Car,RC Car Dolores,5,67032,20,268128,23650.99,8.80%,Credit Card
12269,24-03-2024,2024,Mar,Samaira Krishnan,West,Goa,Sports,Tennis Racket,Tennis Racket Repellat,5,31994,0,159970,25271.25,15.80%,COD
12270,10-03-2024,2024,Mar,Shalv Bava,East,Guwahati,Furniture,Bed,Bed Quaerat,4,71393,10,257014.8,38065.55,14.80%,UPI
12271,15-10-2024,2024,Oct,Bhamini Deo,North,Chandigarh,Sports,Tennis Racket,Tennis Racket Debitis,5,9822,10,44199,7158.43,16.20%,UPI
12272,26-04-2024,2024,Apr,Neysa Verma,West,Ahmedabad,Books,Biography,Biography Dignissimos,2,34557,0,69114,10488.22,15.20%,Credit Card
12273,06-06-2025,2025,Jun,Akarsh Vora,West,Surat,Home Decor,Wall Art,Wall Art Facilis,2,27758,20,44412.8,6884.37,15.50%,Net Banking
12274,07-09-2025,2025,Sep,Nirvi Virk,East,Kolkata,Home Decor,Cushion,Cushion Distinctio,3,1394,20,3345.6,233.48,7.00%,UPI
12275,29-09-2025,2025,Sep,Mahika Bir,East,Kolkata,Kitchen,Microwave,Microwave Porro,5,69789,5,331497.75,46854.82,14.10%,Debit Card
12276,23-04-2025,2025,Apr,Prerak Bhandari,South,Bangalore,Toys,Puzzle,Puzzle Eius,5,51064,20,204256,12736.72,6.20%,UPI
12277,20-04-2024,2024,Apr,Abram Brar,North,Lucknow,Books,Non-Fiction,Non-Fiction Molestiae,4,67986,0,271944,23716.74,8.70%,Debit Card
12278,01-07-2024,2024,Jul,Armaan Krishna,West,Goa,Home Decor,Lamp,Lamp Quasi,5,29278,15,124431.5,16098.85,12.90%,Net Banking
12279,12-01-2025,2025,Jan,Yuvraj  Subramanian,South,Hyderabad,Groceries,Spices,Spices Incidunt,1,55681,10,50112.9,11463.45,22.90%,Credit Card
12280,15-12-2023,2023,Dec,Yasmin Sathe,East,Kolkata,Clothing,Shoes,Shoes Deleniti,4,66314,20,212204.8,52198.76,24.60%,COD
12281,16-01-2025,2025,Jan,Samiha Kumar,West,Ahmedabad,Clothing,Women's Wear,Women's Wear Ullam,1,51535,10,46381.5,11111.12,24.00%,Debit Card
12282,24-08-2024,2024,Aug,Miraya Majumdar,North,Lucknow,Groceries,Rice,Rice Quis,1,24833,10,22349.7,2813.7,12.60%,Debit Card
12283,01-07-2025,2025,Jul,Charvi Bakshi,South,Chennai,Toys,Action Figure,Action Figure A,5,1649,0,8245,1354.71,16.40%,Credit Card
12284,28-05-2024,2024,May,Divij Bajaj,West,Surat,Toys,Puzzle,Puzzle Alias,3,68087,0,204261,49847.91,24.40%,Net Banking
12285,20-12-2023,2023,Dec,Alisha Kar,South,Coimbatore,Furniture,Chair,Chair Debitis,4,48008,0,192032,41037.25,21.40%,Credit Card
12286,11-11-2024,2024,Nov,Hridaan Shroff,West,Pune,Toys,Board Game,Board Game Blanditiis,5,51965,10,233842.5,20445.65,8.70%,Debit Card
12287,11-07-2025,2025,Jul,Ahana  Sabharwal,South,Bangalore,Clothing,Kids Wear,Kids Wear Sint,3,15738,10,42492.6,6677.88,15.70%,Debit Card
12288,12-05-2025,2025,May,Pranay Kohli,West,Goa,Clothing,Men's Wear,Men's Wear Eveniet,1,33983,10,30584.7,3316.12,10.80%,Net Banking
12289,30-03-2024,2024,Mar,Mohanlal Ratti,North,Chandigarh,Electronics,Smartwatch,Smartwatch Harum,1,29445,15,25028.25,4540.3,18.10%,COD
12290,27-09-2024,2024,Sep,Krish Chaudry,South,Chennai,Groceries,Rice,Rice Alias,2,804,5,1527.6,238.66,15.60%,Debit Card
12291,01-04-2024,2024,Apr,Dhruv Deo,East,Patna,Electronics,Headphones,Headphones Numquam,4,10755,0,43020,10232.69,23.80%,COD
12292,17-05-2025,2025,May,Shlok Raja,South,Chennai,Clothing,Women's Wear,Women's Wear Rerum,4,44820,0,179280,10694.81,6.00%,Net Banking
12293,28-08-2024,2024,Aug,Eshani Vohra,West,Ahmedabad,Beauty,Lipstick,Lipstick Doloremque,2,75061,5,142615.9,7163.76,5.00%,Net Banking
12294,10-06-2025,2025,Jun,Krish Wali,East,Guwahati,Sports,Yoga Mat,Yoga Mat Praesentium,1,35352,15,30049.2,4246.83,14.10%,Credit Card
12295,15-05-2024,2024,May,Kaira Sane,East,Ranchi,Groceries,Oil,Oil Optio,5,5983,10,26923.5,3448.2,12.80%,Debit Card
12296,21-05-2024,2024,May,Nehmat Gill,East,Bhubaneswar,Groceries,Oil,Oil Non,5,20936,15,88978,7337.99,8.20%,UPI
12297,18-03-2024,2024,Mar,Saira Comar,West,Surat,Kitchen,Juicer,Juicer Nemo,5,34524,10,155358,18268.21,11.80%,COD
12298,01-02-2025,2025,Feb,Misha Andra,North,Amritsar,Furniture,Table,Table Voluptate,1,51339,0,51339,9920.67,19.30%,Net Banking
12299,12-05-2024,2024,May,Rati Mall,North,Lucknow,Toys,Doll,Doll Ipsa,1,56140,0,56140,4888.76,8.70%,COD
12300,24-10-2023,2023,Oct,Hiran Bahl,South,Chennai,Furniture,Table,Table Ipsa,4,4552,0,18208,3976.68,21.80%,Credit Card
12301,26-11-2023,2023,Nov,Vaibhav Krishna,East,Ranchi,Books,Non-Fiction,Non-Fiction Magni,1,37533,10,33779.7,6446.48,19.10%,Net Banking
12302,04-06-2025,2025,Jun,Gokul Kale,North,Delhi,Sports,Tennis Racket,Tennis Racket Fugiat,4,58452,10,210427.2,37602.44,17.90%,UPI
12303,31-05-2024,2024,May,Bhamini Balakrishnan,East,Patna,Electronics,Laptop,Laptop Voluptatem,5,13890,5,65977.5,5467.67,8.30%,COD
12304,08-09-2024,2024,Sep,Myra Baria,North,Chandigarh,Toys,Action Figure,Action Figure Ab,2,79039,10,142270.2,29485.65,20.70%,Credit Card
12305,05-10-2023,2023,Oct,Nishith Banik,East,Patna,Clothing,Shoes,Shoes Quo,2,62199,5,118178.1,23352.1,19.80%,Credit Card
12306,04-01-2024,2024,Jan,Shaan Korpal,East,Patna,Furniture,Cabinet,Cabinet Consequatur,5,47619,5,226190.25,48699.99,21.50%,UPI
12307,06-01-2025,2025,Jan,Zeeshan Das,East,Bhubaneswar,Books,Non-Fiction,Non-Fiction Repellendus,1,63925,20,51140,6944.54,13.60%,Debit Card
12308,28-02-2025,2025,Feb,Akarsh Korpal,East,Ranchi,Clothing,Women's Wear,Women's Wear Quasi,4,21485,20,68752,15181.68,22.10%,Net Banking
12309,20-04-2025,2025,Apr,Saanvi Bala,East,Kolkata,Groceries,Spices,Spices Fugit,1,31443,15,26726.55,6441.75,24.10%,UPI
12310,23-06-2025,2025,Jun,Armaan Karan,West,Goa,Beauty,Perfume,Perfume Cupiditate,2,38547,15,65529.9,13282.81,20.30%,Debit Card
12311,02-07-2024,2024,Jul,Sana Borra,North,Amritsar,Books,Non-Fiction,Non-Fiction Quam,1,54980,15,46733,3796.47,8.10%,Net Banking
12312,31-08-2024,2024,Aug,Indrajit Majumdar,South,Hyderabad,Electronics,Mobile,Mobile Ea,1,43437,0,43437,8393.7,19.30%,UPI
12313,25-08-2025,2025,Aug,Devansh Shukla,East,Patna,Beauty,Foundation,Foundation Corporis,4,6203,20,19849.6,3653.93,18.40%,Net Banking
12314,17-08-2025,2025,Aug,Ehsaan Andra,East,Ranchi,Electronics,Smartwatch,Smartwatch Esse,2,68153,5,129490.7,17007.19,13.10%,COD
12315,19-10-2024,2024,Oct,Shamik Rout,North,Amritsar,Home Decor,Lamp,Lamp Autem,1,50570,10,45513,7593.86,16.70%,COD
12316,20-08-2025,2025,Aug,Hansh Thaker,South,Hyderabad,Groceries,Sugar,Sugar Magnam,2,10011,20,16017.6,2800.68,17.50%,Credit Card
12317,06-01-2025,2025,Jan,Sumer Gour,West,Surat,Beauty,Shampoo,Shampoo Quos,5,21827,5,103678.25,15197.19,14.70%,Net Banking
12318,29-07-2025,2025,Jul,Aaina Ramanathan,North,Jaipur,Groceries,Sugar,Sugar Eveniet,2,35939,20,57502.4,6993.82,12.20%,Credit Card
12319,07-09-2025,2025,Sep,Taran Tiwari,South,Bangalore,Clothing,Men's Wear,Men's Wear Aliquid,3,9001,10,24302.7,3186.17,13.10%,COD
12320,20-10-2024,2024,Oct,Madhav De,West,Mumbai,Groceries,Spices,Spices Suscipit,4,47109,15,160170.6,39645.99,24.80%,COD
12321,02-12-2024,2024,Dec,Damini Grover,South,Hyderabad,Electronics,Headphones,Headphones Unde,3,42140,0,126420,23779.71,18.80%,Net Banking
12322,13-10-2023,2023,Oct,Vedika Sodhi,East,Guwahati,Groceries,Wheat,Wheat Perspiciatis,2,61838,10,111308.4,6913.52,6.20%,Net Banking
12323,15-11-2023,2023,Nov,Parinaaz Ratti,East,Patna,Furniture,Chair,Chair Possimus,3,64999,20,155997.6,30649.82,19.60%,Credit Card
12324,09-02-2024,2024,Feb,Eshani Balay,East,Ranchi,Books,Fiction,Fiction Officiis,2,5842,20,9347.2,861.5,9.20%,COD
12325,07-04-2024,2024,Apr,Dhanuk Aggarwal,South,Chennai,Sports,Yoga Mat,Yoga Mat Ex,5,30597,15,130037.25,7176.31,5.50%,UPI
12326,02-03-2025,2025,Mar,Abram Gara,South,Hyderabad,Kitchen,Microwave,Microwave Iste,1,26063,0,26063,4375.72,16.80%,Credit Card
12327,13-05-2025,2025,May,Sana Borde,East,Patna,Beauty,Perfume,Perfume A,2,44993,10,80987.4,7994.18,9.90%,Net Banking
12328,07-12-2023,2023,Dec,Jivin Choudhry,North,Lucknow,Home Decor,Cushion,Cushion Necessitatibus,3,30868,15,78713.4,5221.27,6.60%,Debit Card
12329,18-05-2025,2025,May,Hazel Ratti,North,Chandigarh,Kitchen,Mixer Grinder,Mixer Grinder Occaecati,4,19920,5,75696,17454.75,23.10%,UPI
12330,25-06-2024,2024,Jun,Aniruddh Savant,West,Pune,Toys,Puzzle,Puzzle Nesciunt,4,36581,20,117059.2,8082.87,6.90%,COD
12331,06-09-2024,2024,Sep,Vardaniya Tella,North,Chandigarh,Electronics,Headphones,Headphones Totam,5,75521,10,339844.5,82804.05,24.40%,COD
12332,12-06-2025,2025,Jun,Gatik Chahal,South,Bangalore,Kitchen,Microwave,Microwave Voluptates,5,5200,0,26000,3546.45,13.60%,Debit Card
12333,14-03-2025,2025,Mar,Saanvi Babu,West,Mumbai,Kitchen,Cookware Set,Cookware Set Quasi,5,39225,0,196125,25077.75,12.80%,COD
12334,11-02-2024,2024,Feb,Shaan Bose,East,Guwahati,Groceries,Rice,Rice Illo,5,44351,5,210667.25,29581.25,14.00%,Debit Card
12335,28-09-2024,2024,Sep,Mahika Sen,East,Patna,Books,Non-Fiction,Non-Fiction Aliquam,4,56165,20,179728,40737.76,22.70%,Debit Card
12336,19-10-2023,2023,Oct,Ehsaan Saxena,South,Chennai,Groceries,Sugar,Sugar Iusto,3,42486,10,114712.2,18919.06,16.50%,COD
12337,15-07-2024,2024,Jul,Neysa Magar,South,Bangalore,Furniture,Bed,Bed Maxime,4,24556,0,98224,17744.22,18.10%,Debit Card
12338,07-11-2023,2023,Nov,Bhavin Wagle,East,Patna,Sports,Yoga Mat,Yoga Mat Delectus,3,63186,5,180080.1,25040.19,13.90%,Debit Card
12339,07-07-2025,2025,Jul,Ishaan Kalla,West,Pune,Home Decor,Wall Art,Wall Art Veniam,5,74466,0,372330,68748.62,18.50%,COD
12340,20-02-2024,2024,Feb,Aaina Shukla,South,Chennai,Books,Non-Fiction,Non-Fiction Possimus,3,37534,5,106971.9,18381.07,17.20%,Debit Card
12341,13-12-2023,2023,Dec,Vedika Gola,West,Pune,Kitchen,Refrigerator,Refrigerator Illum,4,48345,10,174042,26545.6,15.30%,COD
12342,17-01-2025,2025,Jan,Indrans Ram,North,Jaipur,Home Decor,Wall Art,Wall Art Ipsa,5,53177,10,239296.5,14656.39,6.10%,Credit Card
12343,06-05-2024,2024,May,Anaya D’Alia,South,Bangalore,Sports,Dumbbells,Dumbbells Enim,5,6951,15,29541.75,6396.94,21.70%,Debit Card
12344,10-11-2023,2023,Nov,Anahi Chakraborty,North,Delhi,Groceries,Spices,Spices Incidunt,1,46409,10,41768.1,2494.26,6.00%,Net Banking
12345,20-03-2024,2024,Mar,Mahika Zacharia,South,Thiruvananthapuram,Kitchen,Mixer Grinder,Mixer Grinder Impedit,3,40030,0,120090,20011.5,16.70%,Debit Card
12346,02-04-2024,2024,Apr,Manikya Shukla,West,Surat,Books,Fiction,Fiction Tempora,3,2899,15,7392.45,1076.86,14.60%,COD
12347,31-03-2025,2025,Mar,Vidur Khurana,East,Ranchi,Furniture,Bed,Bed Dolores,1,54239,20,43391.2,9542.63,22.00%,UPI
12348,03-09-2024,2024,Sep,Rasha Buch,East,Bhubaneswar,Toys,Board Game,Board Game A,1,635,15,539.75,69.23,12.80%,Debit Card
12349,12-04-2024,2024,Apr,Adira Mahal,North,Lucknow,Clothing,Accessories,Accessories Eveniet,2,23101,5,43891.9,6699.61,15.30%,COD
12350,29-08-2025,2025,Aug,Baiju Lad,West,Ahmedabad,Kitchen,Juicer,Juicer Earum,1,71043,20,56834.4,6724.29,11.80%,Debit Card
12351,13-07-2024,2024,Jul,Ritvik Varma,North,Lucknow,Electronics,Headphones,Headphones Aliquid,4,67753,10,243910.8,48980.36,20.10%,COD
12352,30-01-2024,2024,Jan,Jiya Swaminathan,South,Coimbatore,Beauty,Face Cream,Face Cream Odio,3,9574,5,27285.9,3775.78,13.80%,Debit Card
12353,29-10-2023,2023,Oct,Dhanush Balay,West,Surat,Toys,Puzzle,Puzzle Temporibus,5,1299,5,6170.25,1520.47,24.60%,COD
12354,10-07-2024,2024,Jul,Vedika Krishnan,East,Patna,Furniture,Bed,Bed Dolorem,5,4600,20,18400,970.7,5.30%,Debit Card
12355,09-11-2024,2024,Nov,Rohan Dada,North,Jaipur,Kitchen,Refrigerator,Refrigerator Sapiente,2,74248,20,118796.8,24380.89,20.50%,Net Banking
12356,18-05-2024,2024,May,Devansh Kanda,East,Patna,Books,Non-Fiction,Non-Fiction Quis,5,66107,5,314008.25,48260.38,15.40%,Debit Card
12357,15-11-2023,2023,Nov,Ayesha Dhawan,West,Mumbai,Books,Textbook,Textbook Numquam,4,1266,0,5064,381.53,7.50%,Credit Card
12358,06-09-2024,2024,Sep,Anvi Din,West,Ahmedabad,Toys,Board Game,Board Game Sequi,2,74681,5,141893.9,9116.35,6.40%,Net Banking
12359,26-05-2025,2025,May,Dhanush Srinivasan,East,Ranchi,Clothing,Accessories,Accessories Quos,3,33457,20,80296.8,9175.47,11.40%,Net Banking
12360,19-10-2024,2024,Oct,Manjari Doshi,South,Coimbatore,Books,Non-Fiction,Non-Fiction Doloremque,1,29018,15,24665.3,4789.24,19.40%,Credit Card
12361,08-10-2023,2023,Oct,Yuvaan Grover,South,Bangalore,Sports,Yoga Mat,Yoga Mat Nulla,4,21745,0,86980,4960.37,5.70%,COD
12362,28-03-2025,2025,Mar,Lakshit Yadav,West,Mumbai,Sports,Tennis Racket,Tennis Racket Laboriosam,2,3291,15,5594.7,1287.79,23.00%,Credit Card
12363,08-08-2024,2024,Aug,Saira Kakar,North,Jaipur,Books,Fiction,Fiction Magnam,3,67485,5,192332.25,16746.64,8.70%,COD
12364,14-01-2024,2024,Jan,Yashvi Chandran,North,Jaipur,Furniture,Cabinet,Cabinet Minima,3,24934,20,59841.6,13615.75,22.80%,Credit Card
12365,04-04-2024,2024,Apr,Vedika Dugal,North,Jaipur,Toys,Puzzle,Puzzle Corrupti,5,3680,15,15640,3775.05,24.10%,Net Banking
12366,17-01-2024,2024,Jan,Vivaan Bassi,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Voluptate,4,12783,15,43462.2,10139.55,23.30%,Net Banking
12367,21-01-2024,2024,Jan,Armaan Taneja,North,Jaipur,Furniture,Bed,Bed Incidunt,3,24986,20,59966.4,14461.24,24.10%,Credit Card
12368,27-10-2024,2024,Oct,Ritvik Mangat,South,Coimbatore,Kitchen,Mixer Grinder,Mixer Grinder Aut,3,46658,20,111979.2,22883.07,20.40%,Credit Card
12369,26-08-2025,2025,Aug,Jhanvi Mander,South,Bangalore,Books,Biography,Biography Temporibus,3,63161,15,161060.55,27410.79,17.00%,Debit Card
12370,21-12-2024,2024,Dec,Advika Kala,East,Guwahati,Beauty,Shampoo,Shampoo Deserunt,1,79463,20,63570.4,13239.5,20.80%,Debit Card
12371,01-04-2025,2025,Apr,Kiara D’Alia,East,Ranchi,Groceries,Wheat,Wheat Blanditiis,4,67376,0,269504,15498.78,5.80%,Debit Card
12372,30-10-2023,2023,Oct,Jivin Bhandari,West,Surat,Kitchen,Juicer,Juicer Nam,3,60530,20,145272,14861.52,10.20%,Credit Card
12373,12-03-2024,2024,Mar,Samaira Buch,East,Ranchi,Home Decor,Vase,Vase Perferendis,5,33311,15,141571.75,10032.41,7.10%,Credit Card
12374,13-03-2024,2024,Mar,Shlok Singhal,East,Guwahati,Books,Non-Fiction,Non-Fiction Deserunt,1,56897,0,56897,4720.95,8.30%,Net Banking
